,date,time,home_team_name,guest_team_name,competition,saison,gameday,home_coach,guest_coach,home_goals,guest_goals
4827,2018-12-01,17:00,SV Mattersburg,FC Admira Wacker Mödling,Bundesliga,2018/19,16,Klaus Schmidt,Reiner Geyer,2,2
4828,2018-12-01,17:00,LASK,TSV Hartberg,Bundesliga,2018/19,16,Oliver Glasner,Markus Schopp,3,3
4829,2018-12-02,14:30,Red Bull Salzburg,SC Rheindorf Altach,Bundesliga,2018/19,16,Marco Rose,Werner Grabherr,1,0
4830,2018-12-02,14:30,FC Wacker Innsbruck,SK Rapid Wien,Bundesliga,2018/19,16,Karl Daxbacher,Dietmar Kühbauer,0,1
4831,2018-12-02,17:00,SK Sturm Graz,Wolfsberger AC,Bundesliga,2018/19,16,Roman Mählich,Christian Ilzer,3,0
4832,2018-12-08,17:00,Wolfsberger AC,LASK,Bundesliga,2018/19,17,Christian Ilzer,Oliver Glasner,1,1
4833,2018-12-08,17:00,FC Admira Wacker Mödling,Red Bull Salzburg,Bundesliga,2018/19,17,Reiner Geyer,Marco Rose,2,2
4834,2018-12-08,17:00,SKN St. Pölten,SC Rheindorf Altach,Bundesliga,2018/19,17,Ranko Popovic,Werner Grabherr,2,1
4835,2018-12-09,14:30,SV Mattersburg,FK Austria Wien,Bundesliga,2018/19,17,Klaus Schmidt,Thomas Letsch,2,1
4836,2018-12-09,14:30,TSV Hartberg,FC Wacker Innsbruck,Bundesliga,2018/19,17,Markus Schopp,Karl Daxbacher,2,2
4837,2018-12-09,17:00,SK Rapid Wien,SK Sturm Graz,Bundesliga,2018/19,17,Dietmar Kühbauer,Roman Mählich,0,0
4838,2018-12-13,18:55,SK Rapid Wien,Glasgow Rangers,Europa League,2018/19,Gruppe G,Dietmar Kühbauer,?,1,0
4839,2018-12-13,21:00,Celtic Glasgow,Red Bull Salzburg,Europa League,2018/19,Gruppe B,?,Marco Rose,1,2
4840,2018-12-15,17:00,FC Wacker Innsbruck,Wolfsberger AC,Bundesliga,2018/19,18,Karl Daxbacher,Christian Ilzer,0,0
4841,2018-12-15,17:00,SK Sturm Graz,FC Admira Wacker Mödling,Bundesliga,2018/19,18,Roman Mählich,Reiner Geyer,3,0
4842,2018-12-15,17:00,LASK,SV Mattersburg,Bundesliga,2018/19,18,Oliver Glasner,Klaus Schmidt,2,1
4843,2018-12-16,14:30,SC Rheindorf Altach,TSV Hartberg,Bundesliga,2018/19,18,Werner Grabherr,Markus Schopp,6,1
4844,2018-12-16,14:30,Red Bull Salzburg,SKN St. Pölten,Bundesliga,2018/19,18,Marco Rose,Ranko Popovic,5,1
4845,2018-12-16,17:00,FK Austria Wien,SK Rapid Wien,Bundesliga,2018/19,18,Thomas Letsch,Dietmar Kühbauer,6,1
4846,2019-02-14,18:55,SK Rapid Wien,Inter Mailand,Europa League,2018/19,Zwischenrunde - Hinspiele,Dietmar Kühbauer,?,0,1
4847,2019-02-14,21:00,FC Brügge,Red Bull Salzburg,Europa League,2018/19,Zwischenrunde - Hinspiele,?,Marco Rose,2,1
4848,2019-02-15,19:00,Grazer AK 1902,FK Austria Wien,ÖFB-Cup,2018/19,Viertelfinale,?,Thomas Letsch,2,1
4849,2019-02-16,12:00,LASK,SKN St. Pölten,ÖFB-Cup,2018/19,Viertelfinale,Oliver Glasner,Ranko Popovic,6,0
4850,2019-02-17,15:00,SC Wiener Neustadt,Red Bull Salzburg,ÖFB-Cup,2018/19,Viertelfinale,?,Marco Rose,1,2
4851,2019-02-17,15:00,SC Wiener Neustadt,Red Bull Salzburg,ÖFB-Cup,2018/19,Viertelfinale,Gerhard Fellner,?,1,2
4852,2019-02-17,17:15,SK Rapid Wien,TSV Hartberg,ÖFB-Cup,2018/19,Viertelfinale,Dietmar Kühbauer,Markus Schopp,5,2
4853,2019-02-21,18:55,Red Bull Salzburg,FC Brügge,Europa League,2018/19,Zwischenrunde - Rückspiele,Marco Rose,?,4,0
4854,2019-02-21,21:00,Inter Mailand,SK Rapid Wien,Europa League,2018/19,Zwischenrunde - Rückspiele,?,Dietmar Kühbauer,4,0
4855,2019-02-22,19:10,FC Blau Weiß Linz,SC Wiener Neustadt,2. Liga,2018/19,16,Thomas Sageder,Gerhard Fellner,0,2
4856,2019-02-22,19:10,Young Violets Austria Wien,SV Kapfenberg,2. Liga,2018/19,16,Andreas Ogris,Kurt Russ,1,3
4857,2019-02-22,19:10,Floridsdorfer AC,SKU Amstetten,2. Liga,2018/19,16,Andreas Heraf,Peter Zeitlhofer,2,0
4858,2019-02-22,19:10,FC Liefering,SV Horn,2. Liga,2018/19,16,Janusz Góra,Kurt Jusits,4,0
4859,2019-02-22,19:30,LASK,FK Austria Wien,Bundesliga,2018/19,19,Oliver Glasner,Thomas Letsch,2,0
4860,2019-02-23,14:30,FC Wacker Innsbruck II,FC Juniors OÖ,2. Liga,2018/19,16,Thomas Grumser,Andreas Wieland,3,1
4861,2019-02-23,16:30,SC Austria Lustenau,SK Austria Klagenfurt,2. Liga,2018/19,16,Gernot Plassnegger,Robert Micheu,1,1
4862,2019-02-23,17:00,FC Admira Wacker Mödling,FC Wacker Innsbruck,Bundesliga,2018/19,19,Reiner Geyer,Karl Daxbacher,3,0
4863,2019-02-23,17:00,Wolfsberger AC,SC Rheindorf Altach,Bundesliga,2018/19,19,Christian Ilzer,Werner Grabherr,0,0
4864,2019-02-24,10:30,SV Ried,SK Vorwärts Steyr,2. Liga,2018/19,16,Gerald Baumgartner,Gerald Scheiblehner,1,1
4865,2019-02-24,14:30,TSV Hartberg,SKN St. Pölten,Bundesliga,2018/19,19,Markus Schopp,Ranko Popovic,1,1
4866,2019-02-24,14:30,SV Mattersburg,SK Sturm Graz,Bundesliga,2018/19,19,Klaus Schmidt,Roman Mählich,1,1
4867,2019-02-24,17:00,SK Rapid Wien,Red Bull Salzburg,Bundesliga,2018/19,19,Dietmar Kühbauer,Marco Rose,2,0
4868,2019-03-01,19:10,SV Horn,Young Violets Austria Wien,2. Liga,2018/19,17,Kurt Jusits,Andreas Ogris,2,1
4869,2019-03-01,19:10,SKU Amstetten,FC Wacker Innsbruck II,2. Liga,2018/19,17,Peter Zeitlhofer,Thomas Grumser,0,0
4870,2019-03-01,19:10,SK Vorwärts Steyr,FC Liefering,2. Liga,2018/19,17,Gerald Scheiblehner,Janusz Góra,2,2
4871,2019-03-01,19:10,WSG Wattens,SV Ried,2. Liga,2018/19,17,Thomas Silberberger,Gerald Baumgartner,0,3
4872,2019-03-01,19:10,SV Kapfenberg,Floridsdorfer AC,2. Liga,2018/19,17,Kurt Russ,Andreas Heraf,0,1
4873,2019-03-02,14:30,SC Wiener Neustadt,SC Austria Lustenau,2. Liga,2018/19,17,Gerhard Fellner,Gernot Plassnegger,1,0
4874,2019-03-02,14:30,FC Juniors OÖ,SV Lafnitz,2. Liga,2018/19,17,Andreas Wieland,Ferdinand Feldhofer,2,1
4875,2019-03-02,17:00,SKN St. Pölten,SK Rapid Wien,Bundesliga,2018/19,20,Ranko Popovic,Dietmar Kühbauer,0,4
4876,2019-03-02,17:00,Red Bull Salzburg,Wolfsberger AC,Bundesliga,2018/19,20,Marco Rose,Christian Ilzer,3,0
4877,2019-03-02,17:00,SC Rheindorf Altach,FC Admira Wacker Mödling,Bundesliga,2018/19,20,Werner Grabherr,Reiner Geyer,0,1
4878,2019-03-03,10:30,SK Austria Klagenfurt,FC Blau Weiß Linz,2. Liga,2018/19,17,Robert Micheu,Thomas Sageder,5,0
4879,2019-03-03,14:30,SK Sturm Graz,LASK,Bundesliga,2018/19,20,Roman Mählich,Oliver Glasner,0,3
4880,2019-03-03,14:30,FK Austria Wien,TSV Hartberg,Bundesliga,2018/19,20,Thomas Letsch,Markus Schopp,4,2
4881,2019-03-03,17:00,FC Wacker Innsbruck,SV Mattersburg,Bundesliga,2018/19,20,Karl Daxbacher,Klaus Schmidt,0,1
4882,2019-03-05,19:10,SV Lafnitz,WSG Wattens,2. Liga,2018/19,16,Ferdinand Feldhofer,Thomas Silberberger,1,1
4883,2019-03-07,21:00,SSC Neapel,Red Bull Salzburg,Europa League,2018/19,Achtelfinale - Hinspiele,?,Marco Rose,3,0
4884,2019-03-08,19:10,SV Ried,SV Kapfenberg,2. Liga,2018/19,18,Gerald Baumgartner,Kurt Russ,0,0
4885,2019-03-08,19:10,SV Lafnitz,SKU Amstetten,2. Liga,2018/19,18,Ferdinand Feldhofer,Jochen Fallmann,0,1
4886,2019-03-08,19:10,Young Violets Austria Wien,FC Liefering,2. Liga,2018/19,18,Andreas Ogris,Janusz Góra,1,1
4887,2019-03-08,19:10,SK Austria Klagenfurt,WSG Wattens,2. Liga,2018/19,18,Robert Micheu,Thomas Silberberger,1,1
4888,2019-03-08,19:10,Floridsdorfer AC,FC Juniors OÖ,2. Liga,2018/19,18,Andreas Heraf,Andreas Wieland,0,1
4889,2019-03-09,14:30,FC Blau Weiß Linz,FC Wacker Innsbruck II,2. Liga,2018/19,18,Thomas Sageder,Florian Schwarz,0,2
4890,2019-03-09,14:30,SC Wiener Neustadt,SK Vorwärts Steyr,2. Liga,2018/19,18,Gerhard Fellner,Gerald Scheiblehner,2,1
4891,2019-03-10,10:30,SC Austria Lustenau,SV Horn,2. Liga,2018/19,18,Gernot Plassnegger,Kurt Jusits,2,1
4892,2019-03-10,17:00,TSV Hartberg,Wolfsberger AC,Bundesliga,2018/19,21,Markus Schopp,Christian Ilzer,1,1
4893,2019-03-10,17:00,SV Mattersburg,SK Rapid Wien,Bundesliga,2018/19,21,Klaus Schmidt,Dietmar Kühbauer,2,1
4894,2019-03-10,17:00,Red Bull Salzburg,SK Sturm Graz,Bundesliga,2018/19,21,Marco Rose,Roman Mählich,0,0
4895,2019-03-10,17:00,FK Austria Wien,SC Rheindorf Altach,Bundesliga,2018/19,21,Thomas Letsch,Wolfgang Luisser,1,3
4896,2019-03-10,17:00,LASK,FC Wacker Innsbruck,Bundesliga,2018/19,21,Oliver Glasner,Thomas Grumser,2,0
4897,2019-03-10,17:00,FC Admira Wacker Mödling,SKN St. Pölten,Bundesliga,2018/19,21,Reiner Geyer,Ranko Popovic,3,2
4898,2019-03-14,18:55,Red Bull Salzburg,SSC Neapel,Europa League,2018/19,Achtelfinale - Rückspiele,Marco Rose,?,3,1
4899,2019-03-15,19:10,FC Juniors OÖ,SC Austria Lustenau,2. Liga,2018/19,19,Andreas Wieland,Gernot Plassnegger,4,2
4900,2019-03-15,19:10,SKU Amstetten,FC Blau Weiß Linz,2. Liga,2018/19,19,Jochen Fallmann,Ernő Doma,2,0
4901,2019-03-15,19:10,FC Wacker Innsbruck II,SK Austria Klagenfurt,2. Liga,2018/19,19,Florian Schwarz,Robert Micheu,2,2
4902,2019-03-15,19:10,Young Violets Austria Wien,SC Wiener Neustadt,2. Liga,2018/19,19,Christoph Glatzer,Gerhard Fellner,3,1
4903,2019-03-15,19:10,FC Liefering,SV Ried,2. Liga,2018/19,19,Janusz Góra,Gerald Baumgartner,2,6
4904,2019-03-15,19:10,SV Horn,SV Lafnitz,2. Liga,2018/19,19,Kurt Jusits,Ferdinand Feldhofer,2,0
4905,2019-03-17,10:30,WSG Wattens,Floridsdorfer AC,2. Liga,2018/19,19,Thomas Silberberger,Andreas Heraf,5,1
4906,2019-03-17,17:00,Wolfsberger AC,FC Admira Wacker Mödling,Bundesliga,2018/19,22,Christian Ilzer,Reiner Geyer,2,2
4907,2019-03-17,17:00,SKN St. Pölten,SV Mattersburg,Bundesliga,2018/19,22,Ranko Popovic,Klaus Schmidt,0,1
4908,2019-03-17,17:00,SK Rapid Wien,TSV Hartberg,Bundesliga,2018/19,22,Dietmar Kühbauer,Markus Schopp,2,2
4909,2019-03-17,17:00,SK Sturm Graz,FK Austria Wien,Bundesliga,2018/19,22,Roman Mählich,Robert Ibertsberger,1,0
4910,2019-03-17,17:00,SC Rheindorf Altach,LASK,Bundesliga,2018/19,22,Wolfgang Luisser,Oliver Glasner,1,2
4911,2019-03-17,17:00,FC Wacker Innsbruck,Red Bull Salzburg,Bundesliga,2018/19,22,Thomas Grumser,Marco Rose,0,2
4912,2019-03-29,19:10,SK Vorwärts Steyr,SV Horn,2. Liga,2018/19,20,Gerald Scheiblehner,Kurt Jusits,1,1
4913,2019-03-29,19:10,FC Blau Weiß Linz,WSG Wattens,2. Liga,2018/19,20,Ernő Doma,Thomas Silberberger,1,1
4914,2019-03-29,19:10,SV Kapfenberg,FC Liefering,2. Liga,2018/19,20,Kurt Russ,Janusz Góra,0,3
4915,2019-03-29,19:10,SK Austria Klagenfurt,FC Juniors OÖ,2. Liga,2018/19,20,Robert Micheu,Andreas Wieland,2,0
4916,2019-03-29,19:10,SV Lafnitz,Young Violets Austria Wien,2. Liga,2018/19,20,Ferdinand Feldhofer,Christoph Glatzer,2,0
4917,2019-03-30,14:30,SC Wiener Neustadt,FC Wacker Innsbruck II,2. Liga,2018/19,20,Gerhard Fellner,Fuad Djulic,1,2
4918,2019-03-30,16:30,SC Austria Lustenau,Floridsdorfer AC,2. Liga,2018/19,20,Gernot Plassnegger,Andreas Heraf,0,0
4919,2019-03-30,17:00,TSV Hartberg,FC Wacker Innsbruck,Bundesliga,2018/19,23,Markus Schopp,Thomas Grumser,0,2
4920,2019-03-30,17:00,SC Rheindorf Altach,SV Mattersburg,Bundesliga,2018/19,23,Alex Pastoor,Klaus Schmidt,2,1
4921,2019-03-30,17:00,SK Rapid Wien,FC Admira Wacker Mödling,Bundesliga,2018/19,23,Dietmar Kühbauer,Reiner Geyer,3,0
4922,2019-03-31,10:30,SV Ried,SKU Amstetten,2. Liga,2018/19,20,Gerald Baumgartner,Jochen Fallmann,2,0
4923,2019-03-31,14:30,SK Sturm Graz,SKN St. Pölten,Bundesliga,2018/19,23,Roman Mählich,Ranko Popovic,0,1
4924,2019-03-31,14:30,Wolfsberger AC,LASK,Bundesliga,2018/19,23,Christian Ilzer,Oliver Glasner,0,3
4925,2019-03-31,17:00,Red Bull Salzburg,FK Austria Wien,Bundesliga,2018/19,23,Marco Rose,Robert Ibertsberger,5,1
4926,2019-04-02,19:10,SK Vorwärts Steyr,SV Kapfenberg,2. Liga,2018/19,19,Gerald Scheiblehner,Kurt Russ,1,1
4927,2019-04-03,18:00,Grazer AK 1902,Red Bull Salzburg,ÖFB-Cup,2018/19,Halbfinale,?,Marco Rose,0,6
4928,2019-04-03,20:30,LASK,SK Rapid Wien,ÖFB-Cup,2018/19,Halbfinale,Oliver Glasner,Dietmar Kühbauer,1,1
4929,2019-04-05,19:10,SV Horn,SV Ried,2. Liga,2018/19,21,Kurt Jusits,Gerald Baumgartner,0,5
4930,2019-04-05,19:10,Floridsdorfer AC,FC Blau Weiß Linz,2. Liga,2018/19,21,Andreas Heraf,Ernő Doma,0,2
4931,2019-04-05,19:10,WSG Wattens,SV Kapfenberg,2. Liga,2018/19,21,Thomas Silberberger,Kurt Russ,2,1
4932,2019-04-05,19:10,FC Liefering,SC Austria Lustenau,2. Liga,2018/19,21,Janusz Góra,Gernot Plassnegger,1,2
4933,2019-04-05,19:10,FC Juniors OÖ,SC Wiener Neustadt,2. Liga,2018/19,21,Andreas Wieland,Gerhard Fellner,2,1
4934,2019-04-05,19:10,Young Violets Austria Wien,SK Austria Klagenfurt,2. Liga,2018/19,21,Christoph Glatzer,Robert Micheu,1,1
4935,2019-04-06,17:00,SV Mattersburg,TSV Hartberg,Bundesliga,2018/19,24,Klaus Schmidt,Markus Schopp,3,0
4936,2019-04-06,17:00,FC Admira Wacker Mödling,SC Rheindorf Altach,Bundesliga,2018/19,24,Reiner Geyer,Alex Pastoor,1,1
4937,2019-04-06,17:00,FC Wacker Innsbruck,SK Rapid Wien,Bundesliga,2018/19,24,Thomas Grumser,Dietmar Kühbauer,0,2
4938,2019-04-07,10:30,SKU Amstetten,SK Vorwärts Steyr,2. Liga,2018/19,21,Jochen Fallmann,Gerald Scheiblehner,4,0
4939,2019-04-07,14:30,FC Wacker Innsbruck II,SV Lafnitz,2. Liga,2018/19,21,Fuad Djulic,Ferdinand Feldhofer,1,0
4940,2019-04-07,14:30,FK Austria Wien,SK Sturm Graz,Bundesliga,2018/19,24,Robert Ibertsberger,Roman Mählich,0,1
4941,2019-04-07,14:30,SKN St. Pölten,Wolfsberger AC,Bundesliga,2018/19,24,Ranko Popovic,Christian Ilzer,1,3
4942,2019-04-07,17:00,LASK,Red Bull Salzburg,Bundesliga,2018/19,24,Oliver Glasner,Marco Rose,0,2
4943,2019-04-12,19:10,SC Wiener Neustadt,WSG Wattens,2. Liga,2018/19,22,Gerhard Fellner,Thomas Silberberger,0,0
4944,2019-04-12,19:10,SKU Amstetten,FC Liefering,2. Liga,2018/19,22,Jochen Fallmann,Janusz Góra,2,1
4945,2019-04-12,19:10,SV Ried,Floridsdorfer AC,2. Liga,2018/19,22,Gerald Baumgartner,Andreas Heraf,3,0
4946,2019-04-12,19:10,SK Austria Klagenfurt,SV Horn,2. Liga,2018/19,22,Robert Micheu,Kurt Jusits,2,2
4947,2019-04-12,19:10,FC Juniors OÖ,Young Violets Austria Wien,2. Liga,2018/19,22,Andreas Wieland,Christoph Glatzer,4,0
4948,2019-04-12,19:10,SV Kapfenberg,SV Lafnitz,2. Liga,2018/19,22,Kurt Russ,Ferdinand Feldhofer,3,2
4949,2019-04-13,16:30,SC Austria Lustenau,FC Blau Weiß Linz,2. Liga,2018/19,22,Gernot Plassnegger,Ernő Doma,2,0
4950,2019-04-13,17:00,TSV Hartberg,SC Rheindorf Altach,Bundesliga,2018/19,25,Markus Schopp,Alex Pastoor,0,1
4951,2019-04-13,17:00,SK Rapid Wien,SV Mattersburg,Bundesliga,2018/19,25,Dietmar Kühbauer,Klaus Schmidt,2,1
4952,2019-04-13,17:00,FC Wacker Innsbruck,FC Admira Wacker Mödling,Bundesliga,2018/19,25,Thomas Grumser,Reiner Geyer,1,3
4953,2019-04-14,10:30,SK Vorwärts Steyr,FC Wacker Innsbruck II,2. Liga,2018/19,22,Adnan Kaltak,Fuad Djulic,3,4
4954,2019-04-14,14:30,LASK,SKN St. Pölten,Bundesliga,2018/19,25,Oliver Glasner,Ranko Popovic,0,0
4955,2019-04-14,14:30,Wolfsberger AC,FK Austria Wien,Bundesliga,2018/19,25,Christian Ilzer,Robert Ibertsberger,1,1
4956,2019-04-14,17:00,Red Bull Salzburg,SK Sturm Graz,Bundesliga,2018/19,25,Marco Rose,Roman Mählich,3,1
4957,2019-04-19,19:10,FC Liefering,FC Juniors OÖ,2. Liga,2018/19,23,Janusz Góra,Andreas Wieland,5,1
4958,2019-04-19,19:10,SV Lafnitz,SC Austria Lustenau,2. Liga,2018/19,23,Ferdinand Feldhofer,Gernot Plassnegger,2,3
4959,2019-04-19,19:10,Floridsdorfer AC,FC Wacker Innsbruck II,2. Liga,2018/19,23,Andreas Heraf,Fuad Djulic,2,2
4960,2019-04-19,19:10,SV Horn,SKU Amstetten,2. Liga,2018/19,23,Kurt Jusits,Jochen Fallmann,2,0
4961,2019-04-19,19:10,FC Blau Weiß Linz,SV Kapfenberg,2. Liga,2018/19,23,Goran Djuricin,Kurt Russ,0,2
4962,2019-04-19,20:30,Young Violets Austria Wien,SV Ried,2. Liga,2018/19,23,Christoph Glatzer,Gerald Baumgartner,3,3
4963,2019-04-20,14:30,SC Wiener Neustadt,SK Austria Klagenfurt,2. Liga,2018/19,23,Gerhard Fellner,Robert Micheu,1,3
4964,2019-04-20,17:00,SV Mattersburg,FC Wacker Innsbruck,Bundesliga,2018/19,26,Klaus Schmidt,Thomas Grumser,3,1
4965,2019-04-20,17:00,FC Admira Wacker Mödling,TSV Hartberg,Bundesliga,2018/19,26,Reiner Geyer,Markus Schopp,2,1
4966,2019-04-20,17:00,SC Rheindorf Altach,SK Rapid Wien,Bundesliga,2018/19,26,Alex Pastoor,Dietmar Kühbauer,2,2
4967,2019-04-21,10:30,WSG Wattens,SK Vorwärts Steyr,2. Liga,2018/19,23,Thomas Silberberger,Adnan Kaltak,2,0
4968,2019-04-21,14:30,SKN St. Pölten,Red Bull Salzburg,Bundesliga,2018/19,26,Ranko Popovic,Marco Rose,1,1
4969,2019-04-21,14:30,SK Sturm Graz,Wolfsberger AC,Bundesliga,2018/19,26,Roman Mählich,Christian Ilzer,1,2
4970,2019-04-21,17:00,FK Austria Wien,LASK,Bundesliga,2018/19,26,Robert Ibertsberger,Oliver Glasner,2,2
4971,2019-04-23,19:00,FC Admira Wacker Mödling,SV Mattersburg,Bundesliga,2018/19,27,Reiner Geyer,Klaus Schmidt,0,2
4972,2019-04-23,19:00,TSV Hartberg,SK Rapid Wien,Bundesliga,2018/19,27,Markus Schopp,Dietmar Kühbauer,2,4
4973,2019-04-23,19:00,FC Wacker Innsbruck,SC Rheindorf Altach,Bundesliga,2018/19,27,Thomas Grumser,Alex Pastoor,0,4
4974,2019-04-24,19:00,Red Bull Salzburg,Wolfsberger AC,Bundesliga,2018/19,27,Marco Rose,Christian Ilzer,3,1
4975,2019-04-24,19:00,LASK,SK Sturm Graz,Bundesliga,2018/19,27,Oliver Glasner,Roman Mählich,1,2
4976,2019-04-24,19:00,FK Austria Wien,SKN St. Pölten,Bundesliga,2018/19,27,Robert Ibertsberger,Ranko Popovic,2,2
4977,2019-04-26,19:10,SV Kapfenberg,SC Austria Lustenau,2. Liga,2018/19,24,Kurt Russ,Gernot Plassnegger,2,0
4978,2019-04-26,19:10,SKU Amstetten,Young Violets Austria Wien,2. Liga,2018/19,24,Jochen Fallmann,Christoph Glatzer,1,1
4979,2019-04-26,19:10,SK Austria Klagenfurt,Floridsdorfer AC,2. Liga,2018/19,24,Robert Micheu,Andreas Heraf,1,1
4980,2019-04-26,19:10,FC Juniors OÖ,SV Horn,2. Liga,2018/19,24,Andreas Wieland,Kurt Jusits,6,1
4981,2019-04-26,19:10,SK Vorwärts Steyr,SV Lafnitz,2. Liga,2018/19,24,Wilhelm Wahlmüller,Ferdinand Feldhofer,0,3
4982,2019-04-26,19:10,FC Liefering,FC Blau Weiß Linz,2. Liga,2018/19,24,Janusz Góra,Goran Djuricin,2,4
4983,2019-04-26,19:10,SV Ried,SC Wiener Neustadt,2. Liga,2018/19,24,Gerald Baumgartner,Gerhard Fellner,7,0
4984,2019-04-27,17:00,SK Rapid Wien,TSV Hartberg,Bundesliga,2018/19,28,Dietmar Kühbauer,Markus Schopp,3,4
4985,2019-04-27,17:00,SV Mattersburg,FC Admira Wacker Mödling,Bundesliga,2018/19,28,Klaus Schmidt,Reiner Geyer,1,1
4986,2019-04-27,17:00,SC Rheindorf Altach,FC Wacker Innsbruck,Bundesliga,2018/19,28,Alex Pastoor,Thomas Grumser,1,4
4987,2019-04-28,10:30,FC Wacker Innsbruck II,WSG Wattens,2. Liga,2018/19,24,Fuad Djulic,Thomas Silberberger,3,2
4988,2019-04-28,14:30,SKN St. Pölten,FK Austria Wien,Bundesliga,2018/19,28,Ranko Popovic,Robert Ibertsberger,1,2
4989,2019-04-28,14:30,Wolfsberger AC,Red Bull Salzburg,Bundesliga,2018/19,28,Christian Ilzer,Marco Rose,2,1
4990,2019-04-28,17:00,SK Sturm Graz,LASK,Bundesliga,2018/19,28,Roman Mählich,Oliver Glasner,2,3
4991,2019-05-01,16:30,Red Bull Salzburg,SK Rapid Wien,ÖFB-Cup,2018/19,Finale,Marco Rose,Dietmar Kühbauer,2,0
4992,2019-05-03,19:10,FC Wacker Innsbruck II,SV Ried,2. Liga,2018/19,25,Fuad Djulic,Gerald Baumgartner,3,4
4993,2019-05-03,19:10,Floridsdorfer AC,SV Horn,2. Liga,2018/19,25,Andreas Heraf,Kurt Jusits,1,0
4994,2019-05-03,19:10,SK Austria Klagenfurt,SV Kapfenberg,2. Liga,2018/19,25,Robert Micheu,Kurt Russ,1,0
4995,2019-05-03,19:10,SV Lafnitz,FC Liefering,2. Liga,2018/19,25,Ferdinand Feldhofer,Janusz Góra,2,3
4996,2019-05-03,19:10,WSG Wattens,Young Violets Austria Wien,2. Liga,2018/19,25,Thomas Silberberger,Christoph Glatzer,2,1
4997,2019-05-04,14:30,SC Wiener Neustadt,SKU Amstetten,2. Liga,2018/19,25,Sargon Duran,Jochen Fallmann,1,0
4998,2019-05-04,16:30,SC Austria Lustenau,SK Vorwärts Steyr,2. Liga,2018/19,25,Gernot Plassnegger,Wilhelm Wahlmüller,2,0
4999,2019-05-04,17:00,FC Wacker Innsbruck,TSV Hartberg,Bundesliga,2018/19,29,Thomas Grumser,Markus Schopp,1,0
5000,2019-05-04,17:00,FC Admira Wacker Mödling,SK Rapid Wien,Bundesliga,2018/19,29,Reiner Geyer,Dietmar Kühbauer,3,4
5001,2019-05-04,17:00,SV Mattersburg,SC Rheindorf Altach,Bundesliga,2018/19,29,Klaus Schmidt,Alex Pastoor,0,0
5002,2019-05-05,10:30,FC Blau Weiß Linz,FC Juniors OÖ,2. Liga,2018/19,25,Goran Djuricin,Andreas Wieland,0,2
5003,2019-05-05,14:30,LASK,Wolfsberger AC,Bundesliga,2018/19,29,Oliver Glasner,Christian Ilzer,3,0
5004,2019-05-05,14:30,SKN St. Pölten,SK Sturm Graz,Bundesliga,2018/19,29,Ranko Popovic,Roman Mählich,0,1
5005,2019-05-05,17:00,FK Austria Wien,Red Bull Salzburg,Bundesliga,2018/19,29,Robert Ibertsberger,Marco Rose,1,2
5006,2019-05-10,18:00,FC Juniors OÖ,WSG Wattens,2. Liga,2018/19,26,Andreas Wieland,Thomas Silberberger,1,2
5007,2019-05-10,19:10,Young Violets Austria Wien,SC Austria Lustenau,2. Liga,2018/19,26,Christoph Glatzer,Gernot Plassnegger,2,5
5008,2019-05-10,19:10,SK Vorwärts Steyr,Floridsdorfer AC,2. Liga,2018/19,26,Wilhelm Wahlmüller,Mario Handl,3,2
5009,2019-05-10,19:10,SV Horn,FC Blau Weiß Linz,2. Liga,2018/19,26,Kurt Jusits,Goran Djuricin,3,0
5010,2019-05-10,19:10,SV Kapfenberg,FC Wacker Innsbruck II,2. Liga,2018/19,26,Kurt Russ,Fuad Djulic,4,1
5011,2019-05-10,19:10,FC Liefering,SC Wiener Neustadt,2. Liga,2018/19,26,Janusz Góra,Sargon Duran,2,5
5012,2019-05-11,14:30,SV Ried,SV Lafnitz,2. Liga,2018/19,26,Gerald Baumgartner,Ferdinand Feldhofer,2,0
5013,2019-05-11,17:00,SC Rheindorf Altach,FC Admira Wacker Mödling,Bundesliga,2018/19,30,Alex Pastoor,Reiner Geyer,2,2
5014,2019-05-11,17:00,SK Rapid Wien,FC Wacker Innsbruck,Bundesliga,2018/19,30,Dietmar Kühbauer,Thomas Grumser,1,0
5015,2019-05-11,17:00,TSV Hartberg,SV Mattersburg,Bundesliga,2018/19,30,Markus Schopp,Klaus Schmidt,2,1
5016,2019-05-12,10:30,SKU Amstetten,SK Austria Klagenfurt,2. Liga,2018/19,26,Jochen Fallmann,Robert Micheu,3,1
5017,2019-05-12,14:30,SK Sturm Graz,FK Austria Wien,Bundesliga,2018/19,30,Roman Mählich,Robert Ibertsberger,1,3
5018,2019-05-12,14:30,Wolfsberger AC,SKN St. Pölten,Bundesliga,2018/19,30,Christian Ilzer,Ranko Popovic,4,0
5019,2019-05-12,17:00,Red Bull Salzburg,LASK,Bundesliga,2018/19,30,Marco Rose,Oliver Glasner,2,1
5020,2019-05-17,19:10,Floridsdorfer AC,FC Liefering,2. Liga,2018/19,27,Mario Handl,Janusz Góra,3,0
5021,2019-05-17,19:10,FC Blau Weiß Linz,Young Violets Austria Wien,2. Liga,2018/19,27,Goran Djuricin,Christoph Glatzer,0,5
5022,2019-05-17,19:10,SC Austria Lustenau,SV Ried,2. Liga,2018/19,27,Gernot Plassnegger,Gerald Baumgartner,0,0
